,dataset,esperimento,pattern,graph,Sub_92_present,Sub_42_present,Sub_92_compliant,Sub_42_compliant,respected,Sub92,Sub42
6926,bpi17denied,greedy,249,graph1315,True,False,True,False,False,1,0
6927,bpi17denied,greedy,249,graph1314,True,False,True,False,False,1,1
6928,bpi17denied,greedy,249,graph1313,True,False,True,False,False,1,1
6929,bpi17denied,greedy,249,graph1312,True,False,True,False,False,1,0
6930,bpi17denied,greedy,249,graph1311,True,False,True,False,False,1,0
6931,bpi17denied,greedy,249,graph1310,True,False,True,False,False,1,0
6932,bpi17denied,greedy,249,graph1309,True,False,True,False,False,1,0
6933,bpi17denied,greedy,249,graph1308,True,False,True,False,False,1,0
6934,bpi17denied,greedy,249,graph1307,True,False,True,False,False,1,0
6935,bpi17denied,greedy,249,graph1306,True,False,True,False,False,1,0
6936,bpi17denied,greedy,249,graph1305,True,False,True,False,False,1,0
6937,bpi17denied,greedy,249,graph1304,True,False,True,False,False,1,0
6938,bpi17denied,greedy,249,graph1303,True,False,True,False,False,1,0
6939,bpi17denied,greedy,249,graph1302,True,False,True,False,False,1,0
6940,bpi17denied,greedy,249,graph1301,True,False,True,False,False,1,0
6941,bpi17denied,greedy,249,graph1300,True,False,True,False,False,1,0
6942,bpi17denied,greedy,249,graph1299,True,False,True,False,False,1,0
6943,bpi17denied,greedy,249,graph1298,True,False,True,False,False,1,0
6944,bpi17denied,greedy,249,graph1297,True,False,True,False,False,0,1
6945,bpi17denied,greedy,249,graph1296,True,False,True,False,False,1,0
6946,bpi17denied,greedy,249,graph1295,True,False,True,False,False,1,0
6947,bpi17denied,greedy,249,graph1294,True,False,True,False,False,1,1
6948,bpi17denied,greedy,249,graph1293,False,False,False,False,,0,1
6949,bpi17denied,greedy,249,graph1292,True,False,True,False,False,1,0
6950,bpi17denied,greedy,249,graph1291,True,False,True,False,False,1,0
6951,bpi17denied,greedy,249,graph1290,True,False,True,False,False,1,0
6952,bpi17denied,greedy,249,graph1289,True,False,True,False,False,1,1
6953,bpi17denied,greedy,249,graph1288,True,False,True,False,False,1,1
6954,bpi17denied,greedy,249,graph1287,True,False,True,False,False,1,0
6955,bpi17denied,greedy,249,graph1286,True,False,True,False,False,1,0
6956,bpi17denied,greedy,249,graph1285,True,False,True,False,False,1,0
6957,bpi17denied,greedy,249,graph1284,True,False,True,False,False,1,0
6958,bpi17denied,greedy,249,graph1283,True,False,True,False,False,1,1
6959,bpi17denied,greedy,249,graph1282,True,False,True,False,False,1,1
6960,bpi17denied,greedy,249,graph1281,True,False,True,False,False,1,1
6961,bpi17denied,greedy,249,graph1280,True,False,True,False,False,1,1
6962,bpi17denied,greedy,249,graph1279,True,False,True,False,False,1,1
6963,bpi17denied,greedy,249,graph1278,True,False,True,False,False,1,0
6964,bpi17denied,greedy,249,graph1277,True,False,True,False,False,1,1
6965,bpi17denied,greedy,249,graph1276,True,False,True,False,False,1,1
6966,bpi17denied,greedy,249,graph1275,True,False,True,False,False,1,1
6967,bpi17denied,greedy,249,graph1274,True,False,True,False,False,1,0
6968,bpi17denied,greedy,249,graph1273,True,False,True,False,False,1,1
6969,bpi17denied,greedy,249,graph1272,True,False,True,False,False,1,1
6970,bpi17denied,greedy,249,graph1271,True,False,True,False,False,1,1
6971,bpi17denied,greedy,249,graph1270,True,False,True,False,False,1,1
6972,bpi17denied,greedy,249,graph1269,True,False,True,False,False,1,0
6973,bpi17denied,greedy,249,graph1268,True,False,True,False,False,1,1
6974,bpi17denied,greedy,249,graph1267,True,False,True,False,False,1,0
6975,bpi17denied,greedy,249,graph1266,True,False,True,False,False,1,0
6976,bpi17denied,greedy,249,graph1265,True,False,True,False,False,1,0
6977,bpi17denied,greedy,249,graph1264,True,False,True,False,False,1,0
6978,bpi17denied,greedy,249,graph1263,True,False,True,False,False,1,0
6979,bpi17denied,greedy,249,graph1262,True,False,True,False,False,1,0
6980,bpi17denied,greedy,249,graph1261,True,False,True,False,False,1,0
6981,bpi17denied,greedy,249,graph1260,True,False,True,False,False,1,0
6982,bpi17denied,greedy,249,graph1259,True,False,True,False,False,1,0
6983,bpi17denied,greedy,249,graph1258,True,False,True,False,False,1,0
6984,bpi17denied,greedy,249,graph1257,True,False,True,False,False,1,0
6985,bpi17denied,greedy,249,graph1256,True,False,True,False,False,1,0
6986,bpi17denied,greedy,249,graph1255,True,False,True,False,False,1,0
6987,bpi17denied,greedy,249,graph1254,True,False,True,False,False,1,1
6988,bpi17denied,greedy,249,graph1253,True,False,True,False,False,1,0
6989,bpi17denied,greedy,249,graph1252,True,False,True,False,False,1,0
6990,bpi17denied,greedy,249,graph1251,True,False,True,False,False,1,1
6991,bpi17denied,greedy,249,graph1250,True,False,True,False,False,1,0
6992,bpi17denied,greedy,249,graph1249,True,False,True,False,False,0,1
6993,bpi17denied,greedy,249,graph1248,True,False,True,False,False,1,0
6994,bpi17denied,greedy,249,graph1247,True,False,True,False,False,1,0
6995,bpi17denied,greedy,249,graph1246,True,False,True,False,False,1,0
6996,bpi17denied,greedy,249,graph1245,True,False,True,False,False,1,0
6997,bpi17denied,greedy,249,graph1244,True,False,True,False,False,1,0
6998,bpi17denied,greedy,249,graph1243,True,False,True,False,False,1,1
6999,bpi17denied,greedy,249,graph1242,True,False,True,False,False,1,1
7000,bpi17denied,greedy,249,graph1241,True,False,True,False,False,1,0
7001,bpi17denied,greedy,249,graph1240,True,False,True,False,False,1,0
7002,bpi17denied,greedy,249,graph1239,True,False,True,False,False,1,0
7003,bpi17denied,greedy,249,graph1238,True,False,True,False,False,1,0
7004,bpi17denied,greedy,249,graph1237,True,False,True,False,False,1,1
7005,bpi17denied,greedy,249,graph1236,True,False,True,False,False,1,0
7006,bpi17denied,greedy,249,graph1235,True,False,True,False,False,1,1
7007,bpi17denied,greedy,249,graph1234,True,False,True,False,False,1,1
7008,bpi17denied,greedy,249,graph1233,True,False,True,False,False,1,0
7009,bpi17denied,greedy,249,graph1232,True,False,True,False,False,1,0
7010,bpi17denied,greedy,249,graph1231,True,False,True,False,False,1,0
7011,bpi17denied,greedy,249,graph1230,True,False,True,False,False,1,1
7012,bpi17denied,greedy,249,graph1229,True,False,True,False,False,1,0
7013,bpi17denied,greedy,249,graph1228,True,False,True,False,False,1,0
7014,bpi17denied,greedy,249,graph1227,True,False,True,False,False,1,0
7015,bpi17denied,greedy,249,graph1226,True,False,True,False,False,1,0
7016,bpi17denied,greedy,249,graph1225,True,False,True,False,False,1,0
7017,bpi17denied,greedy,249,graph1224,True,False,True,False,False,1,0
7018,bpi17denied,greedy,249,graph1223,True,False,True,False,False,1,0
7019,bpi17denied,greedy,249,graph1222,True,False,True,False,False,1,1
7020,bpi17denied,greedy,249,graph1221,True,False,True,False,False,1,1
7021,bpi17denied,greedy,249,graph1220,True,False,True,False,False,1,1
7022,bpi17denied,greedy,249,graph1219,True,False,True,False,False,1,1
7023,bpi17denied,greedy,249,graph1218,True,False,True,False,False,1,1
7024,bpi17denied,greedy,249,graph1217,True,False,True,False,False,1,1
7025,bpi17denied,greedy,249,graph1216,True,False,True,False,False,1,1
7026,bpi17denied,greedy,249,graph1215,True,False,True,False,False,1,0
7027,bpi17denied,greedy,249,graph1214,True,False,True,False,False,1,1
7028,bpi17denied,greedy,249,graph1213,True,False,True,False,False,1,0
7029,bpi17denied,greedy,249,graph1212,True,False,True,False,False,1,0
7030,bpi17denied,greedy,249,graph1211,True,False,True,False,False,1,0
7031,bpi17denied,greedy,249,graph1210,True,False,True,False,False,1,0
7032,bpi17denied,greedy,249,graph1209,True,False,True,False,False,1,0
7033,bpi17denied,greedy,249,graph1208,True,False,True,False,False,1,1
7034,bpi17denied,greedy,249,graph1207,True,False,True,False,False,1,0
7035,bpi17denied,greedy,249,graph1206,True,False,True,False,False,1,0
7036,bpi17denied,greedy,249,graph1205,True,False,True,False,False,1,0
7037,bpi17denied,greedy,249,graph1204,True,False,True,False,False,1,0
7038,bpi17denied,greedy,249,graph1203,True,False,True,False,False,1,0
7039,bpi17denied,greedy,249,graph1202,True,False,True,False,False,1,0
7040,bpi17denied,greedy,249,graph1201,True,False,True,False,False,1,1
7041,bpi17denied,greedy,249,graph1200,True,False,True,False,False,1,0
7042,bpi17denied,greedy,249,graph1199,True,False,True,False,False,1,0
7043,bpi17denied,greedy,249,graph1198,True,False,True,False,False,1,0
7044,bpi17denied,greedy,249,graph1197,True,False,True,False,False,1,0
7045,bpi17denied,greedy,249,graph1196,True,False,True,False,False,1,0
7046,bpi17denied,greedy,249,graph1195,True,False,True,False,False,1,0
7047,bpi17denied,greedy,249,graph1194,True,False,True,False,False,1,0
7048,bpi17denied,greedy,249,graph1193,True,False,True,False,False,1,0
7049,bpi17denied,greedy,249,graph1192,True,False,True,False,False,1,0
7050,bpi17denied,greedy,249,graph1191,True,False,True,False,False,1,0
7051,bpi17denied,greedy,249,graph1190,True,False,True,False,False,1,0
7052,bpi17denied,greedy,249,graph1189,True,False,True,False,False,1,0
7053,bpi17denied,greedy,249,graph1188,True,False,True,False,False,1,0
7054,bpi17denied,greedy,249,graph1187,True,False,True,False,False,1,0
7055,bpi17denied,greedy,249,graph1186,True,False,True,False,False,1,0
7056,bpi17denied,greedy,249,graph1185,True,False,True,False,False,1,0
7057,bpi17denied,greedy,249,graph1184,True,False,True,False,False,1,0
7058,bpi17denied,greedy,249,graph1183,True,False,True,False,False,1,0
7059,bpi17denied,greedy,249,graph1182,True,False,True,False,False,1,0
7060,bpi17denied,greedy,249,graph1181,True,False,True,False,False,1,0
7061,bpi17denied,greedy,249,graph1180,True,False,True,False,False,1,0
7062,bpi17denied,greedy,249,graph1179,True,False,True,False,False,1,0
7063,bpi17denied,greedy,249,graph1178,True,False,True,False,False,1,0
7064,bpi17denied,greedy,249,graph1177,True,False,True,False,False,1,0
7065,bpi17denied,greedy,249,graph1176,True,False,True,False,False,1,0
7066,bpi17denied,greedy,249,graph1175,True,False,True,False,False,1,0
7067,bpi17denied,greedy,249,graph1174,True,False,True,False,False,1,0
7068,bpi17denied,greedy,249,graph1173,True,False,True,False,False,1,0
7069,bpi17denied,greedy,249,graph1172,True,False,True,False,False,1,0
7070,bpi17denied,greedy,249,graph1171,True,False,True,False,False,1,0
7071,bpi17denied,greedy,249,graph1170,True,False,True,False,False,1,0
7072,bpi17denied,greedy,249,graph1169,True,False,True,False,False,1,0
7073,bpi17denied,greedy,249,graph1168,True,False,True,False,False,1,0
7074,bpi17denied,greedy,249,graph1167,True,False,True,False,False,1,0
7075,bpi17denied,greedy,249,graph1166,True,False,True,False,False,1,0
7076,bpi17denied,greedy,249,graph1165,True,False,True,False,False,1,0
7077,bpi17denied,greedy,249,graph1164,True,False,True,False,False,1,0
7078,bpi17denied,greedy,249,graph1163,True,False,True,False,False,1,0
7079,bpi17denied,greedy,249,graph1162,True,False,True,False,False,1,0
7080,bpi17denied,greedy,249,graph1161,True,False,True,False,False,1,1
7081,bpi17denied,greedy,249,graph1160,True,False,True,False,False,1,1
7082,bpi17denied,greedy,249,graph1159,True,False,True,False,False,1,1
7083,bpi17denied,greedy,249,graph1158,True,False,True,False,False,1,1
7084,bpi17denied,greedy,249,graph1157,True,False,True,False,False,0,1
7085,bpi17denied,greedy,249,graph1156,True,False,True,False,False,1,1
7086,bpi17denied,greedy,249,graph1155,True,False,True,False,False,1,0
7087,bpi17denied,greedy,249,graph1154,True,False,True,False,False,1,1
7088,bpi17denied,greedy,249,graph1153,True,False,True,False,False,1,0
7089,bpi17denied,greedy,249,graph1152,True,False,True,False,False,1,0
7090,bpi17denied,greedy,249,graph1151,True,False,True,False,False,1,1
7091,bpi17denied,greedy,249,graph1150,True,False,True,False,False,1,1
7092,bpi17denied,greedy,249,graph1149,True,False,True,False,False,1,0
7093,bpi17denied,greedy,249,graph1148,True,False,True,False,False,1,0
7094,bpi17denied,greedy,249,graph1147,True,False,True,False,False,1,0
7095,bpi17denied,greedy,249,graph1146,True,False,True,False,False,1,0
7096,bpi17denied,greedy,249,graph1145,True,False,True,False,False,1,1
7097,bpi17denied,greedy,249,graph1144,True,False,True,False,False,1,1
7098,bpi17denied,greedy,249,graph1143,True,False,True,False,False,1,0
7099,bpi17denied,greedy,249,graph1142,True,False,True,False,False,1,0
7100,bpi17denied,greedy,249,graph1141,True,False,True,False,False,1,0
7101,bpi17denied,greedy,249,graph1140,True,False,True,False,False,1,0
7102,bpi17denied,greedy,249,graph1139,True,False,True,False,False,1,1
7103,bpi17denied,greedy,249,graph1138,True,False,True,False,False,1,1
7104,bpi17denied,greedy,249,graph1137,True,False,True,False,False,1,1
7105,bpi17denied,greedy,249,graph1136,True,False,True,False,False,1,1
7106,bpi17denied,greedy,249,graph1135,True,False,True,False,False,1,0
7107,bpi17denied,greedy,249,graph1134,True,False,True,False,False,1,0
7108,bpi17denied,greedy,249,graph1133,True,False,True,False,False,1,1
7109,bpi17denied,greedy,249,graph1132,True,False,True,False,False,1,1
7110,bpi17denied,greedy,249,graph1131,True,False,True,False,False,1,1
7111,bpi17denied,greedy,249,graph1130,True,False,True,False,False,1,1
7112,bpi17denied,greedy,249,graph1129,True,False,True,False,False,1,1
7113,bpi17denied,greedy,249,graph1128,True,False,True,False,False,1,0
7114,bpi17denied,greedy,249,graph1127,True,False,True,False,False,1,1
7115,bpi17denied,greedy,249,graph1126,True,False,True,False,False,0,1
7116,bpi17denied,greedy,249,graph1125,True,False,True,False,False,1,0
7117,bpi17denied,greedy,249,graph1124,True,False,True,False,False,1,1
7118,bpi17denied,greedy,249,graph1123,True,False,True,False,False,1,1
7119,bpi17denied,greedy,249,graph1122,True,False,True,False,False,1,0
7120,bpi17denied,greedy,249,graph1121,True,False,True,False,False,1,0
7121,bpi17denied,greedy,249,graph1120,True,False,True,False,False,1,0
7122,bpi17denied,greedy,249,graph1119,True,False,True,False,False,1,0
7123,bpi17denied,greedy,249,graph1118,True,False,True,False,False,1,0
7124,bpi17denied,greedy,249,graph1117,True,False,True,False,False,1,0
7125,bpi17denied,greedy,249,graph1116,True,False,True,False,False,1,0
7126,bpi17denied,greedy,249,graph1115,True,False,True,False,False,1,0
7127,bpi17denied,greedy,249,graph1114,True,False,True,False,False,1,0
7128,bpi17denied,greedy,249,graph1113,True,False,True,False,False,1,0
7129,bpi17denied,greedy,249,graph1112,True,False,True,False,False,1,0
7130,bpi17denied,greedy,249,graph1111,True,False,True,False,False,1,0
7131,bpi17denied,greedy,249,graph1110,True,False,True,False,False,1,0
7132,bpi17denied,greedy,249,graph1109,True,False,True,False,False,1,0
7133,bpi17denied,greedy,249,graph1108,True,False,True,False,False,1,0
7134,bpi17denied,greedy,249,graph1107,True,False,True,False,False,1,0
7135,bpi17denied,greedy,249,graph1106,True,False,True,False,False,1,0
7136,bpi17denied,greedy,249,graph1105,True,False,True,False,False,1,0
7137,bpi17denied,greedy,249,graph1104,True,False,True,False,False,1,0
7138,bpi17denied,greedy,249,graph1103,True,False,True,False,False,1,0
7139,bpi17denied,greedy,249,graph1102,True,False,True,False,False,1,0
7140,bpi17denied,greedy,249,graph1101,True,False,True,False,False,1,0
7141,bpi17denied,greedy,249,graph1100,True,False,True,False,False,1,0
7142,bpi17denied,greedy,249,graph1099,True,False,True,False,False,1,0
7143,bpi17denied,greedy,249,graph1098,True,False,True,False,False,1,0
7144,bpi17denied,greedy,249,graph1097,True,False,True,False,False,1,0
7145,bpi17denied,greedy,249,graph1096,True,False,True,False,False,1,0
7146,bpi17denied,greedy,249,graph1095,True,False,True,False,False,1,0
7147,bpi17denied,greedy,249,graph1094,True,False,True,False,False,1,0
7148,bpi17denied,greedy,249,graph1093,True,False,True,False,False,1,0
7149,bpi17denied,greedy,249,graph1092,True,False,True,False,False,1,0
7150,bpi17denied,greedy,249,graph1091,True,False,True,False,False,1,0
7151,bpi17denied,greedy,249,graph1090,True,False,True,False,False,1,1
7152,bpi17denied,greedy,249,graph1089,True,False,True,False,False,1,0
7153,bpi17denied,greedy,249,graph1088,True,False,True,False,False,1,0
7154,bpi17denied,greedy,249,graph1087,True,False,True,False,False,1,1
7155,bpi17denied,greedy,249,graph1086,True,False,True,False,False,1,0
7156,bpi17denied,greedy,249,graph1085,True,False,True,False,False,1,0
7157,bpi17denied,greedy,249,graph1084,True,False,True,False,False,1,0
7158,bpi17denied,greedy,249,graph1083,True,False,True,False,False,1,0
7159,bpi17denied,greedy,249,graph1082,True,False,True,False,False,1,0
7160,bpi17denied,greedy,249,graph1081,True,False,True,False,False,1,0
7161,bpi17denied,greedy,249,graph1080,True,False,True,False,False,1,0
7162,bpi17denied,greedy,249,graph1079,True,False,True,False,False,1,1
7163,bpi17denied,greedy,249,graph1078,True,False,True,False,False,1,0
7164,bpi17denied,greedy,249,graph1077,True,False,True,False,False,1,0
7165,bpi17denied,greedy,249,graph1076,True,False,True,False,False,1,0
7166,bpi17denied,greedy,249,graph1075,True,False,True,False,False,1,0
7167,bpi17denied,greedy,249,graph1074,True,False,True,False,False,1,0
7168,bpi17denied,greedy,249,graph1073,True,False,True,False,False,1,1
7169,bpi17denied,greedy,249,graph1072,True,False,True,False,False,1,1
7170,bpi17denied,greedy,249,graph1071,True,False,True,False,False,1,1
7171,bpi17denied,greedy,249,graph1070,True,False,True,False,False,1,0
7172,bpi17denied,greedy,249,graph1069,True,False,True,False,False,1,1
7173,bpi17denied,greedy,249,graph1068,True,False,True,False,False,1,0
7174,bpi17denied,greedy,249,graph1067,True,False,True,False,False,1,1
7175,bpi17denied,greedy,249,graph1066,True,False,True,False,False,1,1
7176,bpi17denied,greedy,249,graph1065,True,False,True,False,False,1,1
7177,bpi17denied,greedy,249,graph1064,True,False,True,False,False,1,1
7178,bpi17denied,greedy,249,graph1063,True,False,True,False,False,1,0
7179,bpi17denied,greedy,249,graph1062,True,False,True,False,False,1,0
7180,bpi17denied,greedy,249,graph1061,True,False,True,False,False,1,0
7181,bpi17denied,greedy,249,graph1060,True,False,True,False,False,1,0
7182,bpi17denied,greedy,249,graph1059,True,False,True,False,False,1,1
7183,bpi17denied,greedy,249,graph1058,True,False,True,False,False,1,1
7184,bpi17denied,greedy,249,graph1057,True,False,True,False,False,1,0
7185,bpi17denied,greedy,249,graph1056,True,False,True,False,False,1,0
7186,bpi17denied,greedy,249,graph1055,True,False,True,False,False,1,0
7187,bpi17denied,greedy,249,graph1054,True,False,True,False,False,1,0
7188,bpi17denied,greedy,249,graph1053,True,False,True,False,False,1,0
7189,bpi17denied,greedy,249,graph1052,True,False,True,False,False,1,1
7190,bpi17denied,greedy,249,graph1051,True,False,True,False,False,1,1
7191,bpi17denied,greedy,249,graph1050,True,False,True,False,False,1,1
7192,bpi17denied,greedy,249,graph1049,True,False,True,False,False,1,1
7193,bpi17denied,greedy,249,graph1048,True,False,True,False,False,1,1
7194,bpi17denied,greedy,249,graph1047,True,False,True,False,False,1,0
7195,bpi17denied,greedy,249,graph1046,True,False,True,False,False,1,0
7196,bpi17denied,greedy,249,graph1045,True,False,True,False,False,1,0
7197,bpi17denied,greedy,249,graph1044,True,False,True,False,False,1,0
7198,bpi17denied,greedy,249,graph1043,True,False,True,False,False,1,0
7199,bpi17denied,greedy,249,graph1042,True,False,True,False,False,1,1
7200,bpi17denied,greedy,249,graph1041,True,False,True,False,False,1,0
7201,bpi17denied,greedy,249,graph1040,True,False,True,False,False,1,0
7202,bpi17denied,greedy,249,graph1039,True,False,True,False,False,1,0
7203,bpi17denied,greedy,249,graph1038,True,False,True,False,False,1,1
7204,bpi17denied,greedy,249,graph1037,True,False,True,False,False,1,0
7205,bpi17denied,greedy,249,graph1036,True,False,True,False,False,1,0
7206,bpi17denied,greedy,249,graph1035,True,False,True,False,False,1,0
7207,bpi17denied,greedy,249,graph1034,True,False,True,False,False,1,1
7208,bpi17denied,greedy,249,graph1033,True,False,True,False,False,1,1
7209,bpi17denied,greedy,249,graph1032,True,False,True,False,False,1,1
7210,bpi17denied,greedy,249,graph1031,True,False,True,False,False,1,0
7211,bpi17denied,greedy,249,graph1030,True,False,True,False,False,1,0
7212,bpi17denied,greedy,249,graph1029,True,False,True,False,False,1,0
7213,bpi17denied,greedy,249,graph1028,True,False,True,False,False,1,0
7214,bpi17denied,greedy,249,graph1027,True,False,True,False,False,1,1
7215,bpi17denied,greedy,249,graph1026,True,False,True,False,False,1,1
7216,bpi17denied,greedy,249,graph1025,True,False,True,False,False,1,0
7217,bpi17denied,greedy,249,graph1024,True,False,True,False,False,1,0
7218,bpi17denied,greedy,249,graph1023,True,False,True,False,False,1,0
7219,bpi17denied,greedy,249,graph1022,True,False,True,False,False,1,0
7220,bpi17denied,greedy,249,graph1021,True,False,True,False,False,1,0
7221,bpi17denied,greedy,249,graph1020,True,False,True,False,False,1,0
7222,bpi17denied,greedy,249,graph1019,True,False,True,False,False,1,1
7223,bpi17denied,greedy,249,graph1018,True,False,True,False,False,1,1
7224,bpi17denied,greedy,249,graph1017,True,False,True,False,False,1,1
7225,bpi17denied,greedy,249,graph1016,True,False,True,False,False,1,1
7226,bpi17denied,greedy,249,graph1015,True,False,True,False,False,1,1
7227,bpi17denied,greedy,249,graph1014,True,False,True,False,False,1,0
7228,bpi17denied,greedy,249,graph1013,True,False,True,False,False,1,1
7229,bpi17denied,greedy,249,graph1012,True,False,True,False,False,1,0
7230,bpi17denied,greedy,249,graph1011,True,False,True,False,False,1,0
7231,bpi17denied,greedy,249,graph1010,True,False,True,False,False,1,0
7232,bpi17denied,greedy,249,graph1009,True,False,True,False,False,1,0
7233,bpi17denied,greedy,249,graph1008,True,False,True,False,False,1,0
7234,bpi17denied,greedy,249,graph1007,True,False,True,False,False,1,0
7235,bpi17denied,greedy,249,graph1006,True,False,True,False,False,1,1
7236,bpi17denied,greedy,249,graph1005,True,False,True,False,False,1,0
7237,bpi17denied,greedy,249,graph1004,True,False,True,False,False,1,0
7238,bpi17denied,greedy,249,graph1003,True,False,True,False,False,1,0
7239,bpi17denied,greedy,249,graph1002,True,False,True,False,False,1,0
7240,bpi17denied,greedy,249,graph1001,True,False,True,False,False,1,1
7241,bpi17denied,greedy,249,graph1000,True,False,True,False,False,1,1
7242,bpi17denied,greedy,249,graph999,True,False,True,False,False,1,0
7243,bpi17denied,greedy,249,graph998,True,False,True,False,False,1,0
7244,bpi17denied,greedy,249,graph997,True,False,True,False,False,1,0
7245,bpi17denied,greedy,249,graph996,True,False,True,False,False,1,0
7246,bpi17denied,greedy,249,graph995,True,False,True,False,False,1,0
7247,bpi17denied,greedy,249,graph994,True,False,True,False,False,1,0
7248,bpi17denied,greedy,249,graph993,True,False,True,False,False,1,0
7249,bpi17denied,greedy,249,graph992,True,False,True,False,False,1,1
7250,bpi17denied,greedy,249,graph991,True,False,True,False,False,1,0
7251,bpi17denied,greedy,249,graph990,True,False,True,False,False,1,0
7252,bpi17denied,greedy,249,graph989,True,False,True,False,False,1,0
7253,bpi17denied,greedy,249,graph988,True,False,True,False,False,1,0
7254,bpi17denied,greedy,249,graph987,True,False,True,False,False,1,0
7255,bpi17denied,greedy,249,graph986,True,False,True,False,False,1,0
7256,bpi17denied,greedy,249,graph985,True,False,True,False,False,1,0
7257,bpi17denied,greedy,249,graph984,True,False,True,False,False,1,0
7258,bpi17denied,greedy,249,graph983,True,False,True,False,False,1,0
7259,bpi17denied,greedy,249,graph982,True,False,True,False,False,1,0
7260,bpi17denied,greedy,249,graph981,True,False,True,False,False,1,1
7261,bpi17denied,greedy,249,graph980,True,False,True,False,False,1,0
7262,bpi17denied,greedy,249,graph979,True,False,True,False,False,1,0
7263,bpi17denied,greedy,249,graph978,True,False,True,False,False,1,0
7264,bpi17denied,greedy,249,graph977,True,False,True,False,False,1,0
7265,bpi17denied,greedy,249,graph976,True,False,True,False,False,1,1
7266,bpi17denied,greedy,249,graph975,True,False,True,False,False,1,1
7267,bpi17denied,greedy,249,graph974,True,False,True,False,False,1,0
7268,bpi17denied,greedy,249,graph973,True,False,True,False,False,1,0
7269,bpi17denied,greedy,249,graph972,True,False,True,False,False,1,1
7270,bpi17denied,greedy,249,graph971,True,False,True,False,False,1,0
7271,bpi17denied,greedy,249,graph970,True,False,True,False,False,1,0
7272,bpi17denied,greedy,249,graph969,True,False,True,False,False,1,0
7273,bpi17denied,greedy,249,graph968,True,False,True,False,False,1,0
7274,bpi17denied,greedy,249,graph967,True,False,True,False,False,1,0
7275,bpi17denied,greedy,249,graph966,True,False,True,False,False,1,0
7276,bpi17denied,greedy,249,graph965,True,False,True,False,False,1,0
7277,bpi17denied,greedy,249,graph964,True,False,True,False,False,1,1
7278,bpi17denied,greedy,249,graph963,True,False,True,False,False,1,1
7279,bpi17denied,greedy,249,graph962,True,False,True,False,False,1,0
7280,bpi17denied,greedy,249,graph961,True,False,True,False,False,1,0
7281,bpi17denied,greedy,249,graph960,True,False,True,False,False,1,0
7282,bpi17denied,greedy,249,graph959,True,False,True,False,False,1,0
7283,bpi17denied,greedy,249,graph958,True,False,True,False,False,1,0
7284,bpi17denied,greedy,249,graph957,True,False,True,False,False,1,1
7285,bpi17denied,greedy,249,graph956,True,False,True,False,False,1,1
7286,bpi17denied,greedy,249,graph955,True,False,True,False,False,1,1
7287,bpi17denied,greedy,249,graph954,True,False,True,False,False,1,1
7288,bpi17denied,greedy,249,graph953,True,False,True,False,False,1,0
7289,bpi17denied,greedy,249,graph952,True,False,True,False,False,1,0
7290,bpi17denied,greedy,249,graph951,True,False,True,False,False,1,1
7291,bpi17denied,greedy,249,graph950,True,False,True,False,False,1,1
7292,bpi17denied,greedy,249,graph949,True,False,True,False,False,1,1
7293,bpi17denied,greedy,249,graph948,True,False,True,False,False,1,0
7294,bpi17denied,greedy,249,graph947,True,False,True,False,False,1,1
7295,bpi17denied,greedy,249,graph946,True,False,True,False,False,1,0
7296,bpi17denied,greedy,249,graph945,True,False,True,False,False,1,0
7297,bpi17denied,greedy,249,graph944,True,False,True,False,False,1,0
7298,bpi17denied,greedy,249,graph943,True,False,True,False,False,1,0
7299,bpi17denied,greedy,249,graph942,True,False,True,False,False,1,0
7300,bpi17denied,greedy,249,graph941,True,False,True,False,False,1,0
7301,bpi17denied,greedy,249,graph940,True,False,True,False,False,1,0
7302,bpi17denied,greedy,249,graph939,True,False,True,False,False,1,0
7303,bpi17denied,greedy,249,graph938,True,False,True,False,False,1,0
7304,bpi17denied,greedy,249,graph937,True,False,True,False,False,1,0
7305,bpi17denied,greedy,249,graph936,True,False,True,False,False,1,0
7306,bpi17denied,greedy,249,graph935,True,False,True,False,False,1,0
7307,bpi17denied,greedy,249,graph934,True,False,True,False,False,1,0
7308,bpi17denied,greedy,249,graph933,True,False,True,False,False,1,0
7309,bpi17denied,greedy,249,graph932,True,False,True,False,False,1,0
7310,bpi17denied,greedy,249,graph931,True,False,True,False,False,1,0
7311,bpi17denied,greedy,249,graph930,True,False,True,False,False,1,0
7312,bpi17denied,greedy,249,graph929,True,False,True,False,False,1,1
7313,bpi17denied,greedy,249,graph928,True,False,True,False,False,1,1
7314,bpi17denied,greedy,249,graph927,True,False,True,False,False,1,1
7315,bpi17denied,greedy,249,graph926,True,False,True,False,False,1,1
7316,bpi17denied,greedy,249,graph925,True,False,True,False,False,1,0
7317,bpi17denied,greedy,249,graph924,True,False,True,False,False,1,1
7318,bpi17denied,greedy,249,graph923,True,False,True,False,False,1,1
7319,bpi17denied,greedy,249,graph922,True,False,True,False,False,1,0
7320,bpi17denied,greedy,249,graph921,True,False,True,False,False,1,0
7321,bpi17denied,greedy,249,graph920,True,False,True,False,False,1,1
7322,bpi17denied,greedy,249,graph919,True,False,True,False,False,1,1
7323,bpi17denied,greedy,249,graph918,True,False,True,False,False,1,0
7324,bpi17denied,greedy,249,graph917,True,False,True,False,False,1,1
7325,bpi17denied,greedy,249,graph916,True,False,True,False,False,1,1
