,dataset,esperimento,pattern,graph,Sub_12_present,Sub_15_present,Sub_12_compliant,Sub_15_compliant,respected,Sub12,Sub15
6047,bpi17denied,greedy,157,graph2617,True,False,False,,True,1,0
6048,bpi17denied,greedy,157,graph2616,True,False,False,,True,1,0
6049,bpi17denied,greedy,157,graph2615,True,False,False,,True,1,0
6050,bpi17denied,greedy,157,graph2614,True,False,False,,True,1,0
6051,bpi17denied,greedy,157,graph2613,True,False,False,,True,1,0
6052,bpi17denied,greedy,157,graph2612,True,False,False,,True,1,0
6053,bpi17denied,greedy,157,graph2611,True,False,False,,True,1,0
6054,bpi17denied,greedy,157,graph2610,True,False,False,,True,0,1
6055,bpi17denied,greedy,157,graph2609,True,False,False,,True,1,0
6056,bpi17denied,greedy,157,graph2608,True,False,False,,True,1,0
6057,bpi17denied,greedy,157,graph2607,True,False,False,,True,1,0
6058,bpi17denied,greedy,157,graph2606,True,False,False,,True,1,0
6059,bpi17denied,greedy,157,graph2605,True,False,False,,True,1,0
6060,bpi17denied,greedy,157,graph2604,True,False,False,,True,1,0
6061,bpi17denied,greedy,157,graph2603,True,False,False,,True,1,0
6062,bpi17denied,greedy,157,graph2602,True,False,False,,True,1,0
6063,bpi17denied,greedy,157,graph2601,True,False,False,,True,1,1
6064,bpi17denied,greedy,157,graph2600,True,False,False,,True,1,0
6065,bpi17denied,greedy,157,graph2599,True,True,False,True,False,1,1
6066,bpi17denied,greedy,157,graph2598,True,False,False,,True,1,0
6067,bpi17denied,greedy,157,graph2597,True,False,False,,True,1,0
6068,bpi17denied,greedy,157,graph2596,True,False,False,,True,1,0
6069,bpi17denied,greedy,157,graph2595,True,True,False,True,False,1,1
6070,bpi17denied,greedy,157,graph2594,True,False,False,,True,1,0
6071,bpi17denied,greedy,157,graph2593,True,False,False,,True,1,0
6072,bpi17denied,greedy,157,graph2592,True,False,False,,True,0,1
6073,bpi17denied,greedy,157,graph2591,True,False,False,,True,1,0
6074,bpi17denied,greedy,157,graph2590,True,False,False,,True,1,0
6075,bpi17denied,greedy,157,graph2589,True,False,False,,True,1,1
6076,bpi17denied,greedy,157,graph2588,True,False,False,,True,1,0
6077,bpi17denied,greedy,157,graph2587,True,False,False,,True,1,0
6078,bpi17denied,greedy,157,graph2586,True,False,False,,True,1,0
6079,bpi17denied,greedy,157,graph2585,True,False,False,,True,1,0
6080,bpi17denied,greedy,157,graph2584,True,False,False,,True,1,1
6081,bpi17denied,greedy,157,graph2583,True,False,False,,True,1,0
6082,bpi17denied,greedy,157,graph2582,True,False,False,,True,1,1
6083,bpi17denied,greedy,157,graph2581,True,False,False,,True,1,0
6084,bpi17denied,greedy,157,graph2580,True,False,False,,True,1,0
6085,bpi17denied,greedy,157,graph2579,True,False,False,,True,0,1
6086,bpi17denied,greedy,157,graph2578,True,False,False,,True,1,0
6087,bpi17denied,greedy,157,graph2577,True,False,False,,True,1,0
6088,bpi17denied,greedy,157,graph2576,True,False,False,,True,0,1
6089,bpi17denied,greedy,157,graph2575,True,False,False,,True,1,0
6090,bpi17denied,greedy,157,graph2574,True,False,False,,True,1,0
6091,bpi17denied,greedy,157,graph2573,True,True,False,True,False,1,1
6092,bpi17denied,greedy,157,graph2572,True,False,False,,True,1,0
6093,bpi17denied,greedy,157,graph2571,True,False,False,,True,0,1
6094,bpi17denied,greedy,157,graph2570,True,False,False,,True,1,0
6095,bpi17denied,greedy,157,graph2569,True,False,False,,True,1,0
6096,bpi17denied,greedy,157,graph2568,True,False,False,,True,1,0
6097,bpi17denied,greedy,157,graph2567,True,False,False,,True,1,0
6098,bpi17denied,greedy,157,graph2566,True,False,False,,True,1,0
6099,bpi17denied,greedy,157,graph2565,True,False,False,,True,1,0
6100,bpi17denied,greedy,157,graph2564,True,False,False,,True,1,0
6101,bpi17denied,greedy,157,graph2563,True,False,False,,True,1,0
6102,bpi17denied,greedy,157,graph2562,True,False,False,,True,1,0
6103,bpi17denied,greedy,157,graph2561,True,False,False,,True,1,0
6104,bpi17denied,greedy,157,graph2560,True,False,False,,True,1,1
6105,bpi17denied,greedy,157,graph2559,True,False,False,,True,1,0
6106,bpi17denied,greedy,157,graph2558,True,False,False,,True,1,0
6107,bpi17denied,greedy,157,graph2557,True,False,False,,True,1,0
6108,bpi17denied,greedy,157,graph2556,True,False,False,,True,1,1
6109,bpi17denied,greedy,157,graph2555,True,False,False,,True,1,0
6110,bpi17denied,greedy,157,graph2554,True,False,False,,True,1,0
6111,bpi17denied,greedy,157,graph2553,True,False,False,,True,1,0
6112,bpi17denied,greedy,157,graph2552,True,False,False,,True,1,1
6113,bpi17denied,greedy,157,graph2551,True,False,False,,True,1,0
6114,bpi17denied,greedy,157,graph2550,True,False,False,,True,1,0
6115,bpi17denied,greedy,157,graph2549,True,False,False,,True,1,0
6116,bpi17denied,greedy,157,graph2548,True,False,False,,True,1,1
6117,bpi17denied,greedy,157,graph2547,True,False,False,,True,1,0
6118,bpi17denied,greedy,157,graph2546,True,False,False,,True,1,0
6119,bpi17denied,greedy,157,graph2545,True,False,False,,True,1,0
6120,bpi17denied,greedy,157,graph2544,True,False,False,,True,1,0
6121,bpi17denied,greedy,157,graph2543,True,False,False,,True,1,0
6122,bpi17denied,greedy,157,graph2542,False,True,,True,False,0,1
6123,bpi17denied,greedy,157,graph2541,True,False,False,,True,1,0
6124,bpi17denied,greedy,157,graph2540,True,False,False,,True,1,1
6125,bpi17denied,greedy,157,graph2539,True,False,False,,True,1,0
6126,bpi17denied,greedy,157,graph2538,True,False,False,,True,0,1
6127,bpi17denied,greedy,157,graph2537,True,False,False,,True,1,0
6128,bpi17denied,greedy,157,graph2536,True,False,False,,True,1,1
6129,bpi17denied,greedy,157,graph2535,True,False,False,,True,1,0
6130,bpi17denied,greedy,157,graph2534,True,False,False,,True,1,0
6131,bpi17denied,greedy,157,graph2533,True,False,False,,True,1,1
6132,bpi17denied,greedy,157,graph2532,True,False,False,,True,1,0
6133,bpi17denied,greedy,157,graph2531,True,False,False,,True,1,0
6134,bpi17denied,greedy,157,graph2530,True,False,False,,True,1,0
6135,bpi17denied,greedy,157,graph2529,True,False,False,,True,0,1
6136,bpi17denied,greedy,157,graph2528,True,False,False,,True,1,0
6137,bpi17denied,greedy,157,graph2527,True,False,False,,True,1,0
6138,bpi17denied,greedy,157,graph2526,True,False,False,,True,1,0
6139,bpi17denied,greedy,157,graph2525,True,False,False,,True,1,0
6140,bpi17denied,greedy,157,graph2524,False,True,,True,False,0,1
6141,bpi17denied,greedy,157,graph2523,True,False,False,,True,1,0
6142,bpi17denied,greedy,157,graph2522,True,False,False,,True,1,0
6143,bpi17denied,greedy,157,graph2521,True,False,False,,True,1,0
6144,bpi17denied,greedy,157,graph2520,True,False,False,,True,1,0
6145,bpi17denied,greedy,157,graph2519,True,False,False,,True,1,0
6146,bpi17denied,greedy,157,graph2518,True,True,False,True,False,1,1
6147,bpi17denied,greedy,157,graph2517,True,False,False,,True,1,1
6148,bpi17denied,greedy,157,graph2516,True,False,False,,True,1,0
6149,bpi17denied,greedy,157,graph2515,True,False,False,,True,1,1
6150,bpi17denied,greedy,157,graph2514,True,False,False,,True,1,0
6151,bpi17denied,greedy,157,graph2513,True,False,False,,True,1,0
6152,bpi17denied,greedy,157,graph2512,True,False,False,,True,1,0
6153,bpi17denied,greedy,157,graph2511,True,False,False,,True,1,0
6154,bpi17denied,greedy,157,graph2510,True,False,False,,True,1,1
6155,bpi17denied,greedy,157,graph2509,True,False,False,,True,1,0
6156,bpi17denied,greedy,157,graph2508,True,False,False,,True,1,0
6157,bpi17denied,greedy,157,graph2507,True,False,False,,True,1,0
6158,bpi17denied,greedy,157,graph2506,True,False,False,,True,1,0
6159,bpi17denied,greedy,157,graph2505,True,False,False,,True,1,0
6160,bpi17denied,greedy,157,graph2504,True,False,False,,True,1,0
6161,bpi17denied,greedy,157,graph2503,True,False,False,,True,1,1
6162,bpi17denied,greedy,157,graph2502,True,False,False,,True,1,0
6163,bpi17denied,greedy,157,graph2501,True,True,False,True,False,1,1
6164,bpi17denied,greedy,157,graph2500,True,True,False,True,False,1,1
6165,bpi17denied,greedy,157,graph2499,True,True,False,True,False,1,1
6166,bpi17denied,greedy,157,graph2498,True,False,False,,True,1,0
6167,bpi17denied,greedy,157,graph2497,True,False,False,,True,1,0
6168,bpi17denied,greedy,157,graph2496,True,False,False,,True,1,0
6169,bpi17denied,greedy,157,graph2495,True,False,False,,True,1,0
6170,bpi17denied,greedy,157,graph2494,True,True,False,True,False,0,1
6171,bpi17denied,greedy,157,graph2493,True,False,False,,True,1,0
6172,bpi17denied,greedy,157,graph2492,True,False,False,,True,1,0
6173,bpi17denied,greedy,157,graph2491,True,False,False,,True,1,0
6174,bpi17denied,greedy,157,graph2490,True,False,False,,True,1,0
6175,bpi17denied,greedy,157,graph2489,True,False,False,,True,1,0
6176,bpi17denied,greedy,157,graph2488,True,False,False,,True,1,0
6177,bpi17denied,greedy,157,graph2487,True,True,False,True,False,1,1
6178,bpi17denied,greedy,157,graph2486,True,False,False,,True,1,0
6179,bpi17denied,greedy,157,graph2485,True,False,False,,True,1,0
6180,bpi17denied,greedy,157,graph2484,True,False,False,,True,1,0
6181,bpi17denied,greedy,157,graph2483,True,False,False,,True,1,0
6182,bpi17denied,greedy,157,graph2482,True,False,False,,True,0,1
6183,bpi17denied,greedy,157,graph2481,True,False,False,,True,1,0
6184,bpi17denied,greedy,157,graph2480,True,True,False,True,False,1,1
6185,bpi17denied,greedy,157,graph2479,True,False,False,,True,1,0
6186,bpi17denied,greedy,157,graph2478,True,False,False,,True,1,0
6187,bpi17denied,greedy,157,graph2477,True,False,False,,True,1,0
6188,bpi17denied,greedy,157,graph2476,True,False,False,,True,1,0
6189,bpi17denied,greedy,157,graph2475,True,False,False,,True,1,0
6190,bpi17denied,greedy,157,graph2474,True,False,False,,True,1,0
6191,bpi17denied,greedy,157,graph2473,True,False,False,,True,1,0
6192,bpi17denied,greedy,157,graph2472,True,True,False,True,False,1,1
6193,bpi17denied,greedy,157,graph2471,True,False,False,,True,1,0
6194,bpi17denied,greedy,157,graph2470,True,False,False,,True,1,0
6195,bpi17denied,greedy,157,graph2469,True,False,False,,True,1,0
6196,bpi17denied,greedy,157,graph2468,True,False,False,,True,1,1
6197,bpi17denied,greedy,157,graph2467,True,False,False,,True,1,0
6198,bpi17denied,greedy,157,graph2466,True,False,False,,True,1,0
6199,bpi17denied,greedy,157,graph2465,True,False,False,,True,1,0
6200,bpi17denied,greedy,157,graph2464,True,False,False,,True,1,0
6201,bpi17denied,greedy,157,graph2463,True,False,False,,True,1,0
6202,bpi17denied,greedy,157,graph2462,True,False,False,,True,0,1
6203,bpi17denied,greedy,157,graph2461,True,False,False,,True,1,1
6204,bpi17denied,greedy,157,graph2460,True,False,False,,True,1,0
6205,bpi17denied,greedy,157,graph2459,True,False,False,,True,1,0
6206,bpi17denied,greedy,157,graph2458,True,False,False,,True,1,0
6207,bpi17denied,greedy,157,graph2457,True,False,False,,True,1,1
6208,bpi17denied,greedy,157,graph2456,True,True,False,True,False,0,1
6209,bpi17denied,greedy,157,graph2455,True,False,False,,True,1,1
6210,bpi17denied,greedy,157,graph2454,True,True,False,True,False,1,1
6211,bpi17denied,greedy,157,graph2453,True,True,False,True,False,1,1
6212,bpi17denied,greedy,157,graph2452,True,False,False,,True,1,0
6213,bpi17denied,greedy,157,graph2451,True,False,False,,True,1,0
6214,bpi17denied,greedy,157,graph2450,True,False,False,,True,1,0
6215,bpi17denied,greedy,157,graph2449,True,False,False,,True,1,0
6216,bpi17denied,greedy,157,graph2448,True,False,False,,True,1,0
6217,bpi17denied,greedy,157,graph2447,True,False,False,,True,1,0
6218,bpi17denied,greedy,157,graph2446,True,False,False,,True,1,0
6219,bpi17denied,greedy,157,graph2445,True,True,False,True,False,0,1
6220,bpi17denied,greedy,157,graph2444,True,False,False,,True,1,0
6221,bpi17denied,greedy,157,graph2443,True,False,False,,True,1,0
6222,bpi17denied,greedy,157,graph2442,True,False,False,,True,1,1
6223,bpi17denied,greedy,157,graph2441,True,True,False,True,False,1,1
6224,bpi17denied,greedy,157,graph2440,True,False,False,,True,1,0
6225,bpi17denied,greedy,157,graph2439,True,False,False,,True,1,0
6226,bpi17denied,greedy,157,graph2438,True,False,False,,True,1,1
6227,bpi17denied,greedy,157,graph2437,True,False,False,,True,1,0
6228,bpi17denied,greedy,157,graph2436,True,True,False,True,False,1,1
6229,bpi17denied,greedy,157,graph2435,True,False,False,,True,1,0
6230,bpi17denied,greedy,157,graph2434,True,False,False,,True,1,1
6231,bpi17denied,greedy,157,graph2433,True,False,False,,True,1,0
6232,bpi17denied,greedy,157,graph2432,True,False,False,,True,1,0
6233,bpi17denied,greedy,157,graph2431,True,False,False,,True,1,0
6234,bpi17denied,greedy,157,graph2430,True,False,False,,True,1,0
6235,bpi17denied,greedy,157,graph2429,True,False,False,,True,1,0
6236,bpi17denied,greedy,157,graph2428,True,False,False,,True,1,0
6237,bpi17denied,greedy,157,graph2427,True,False,False,,True,1,0
6238,bpi17denied,greedy,157,graph2426,True,False,False,,True,0,1
6239,bpi17denied,greedy,157,graph2425,True,False,False,,True,1,0
6240,bpi17denied,greedy,157,graph2424,True,False,False,,True,1,0
6241,bpi17denied,greedy,157,graph2423,True,True,False,True,False,1,1
6242,bpi17denied,greedy,157,graph2422,True,False,False,,True,1,1
6243,bpi17denied,greedy,157,graph2421,True,False,False,,True,1,1
6244,bpi17denied,greedy,157,graph2420,True,False,False,,True,1,1
6245,bpi17denied,greedy,157,graph2419,True,False,False,,True,1,0
6246,bpi17denied,greedy,157,graph2418,True,True,False,True,False,0,1
6247,bpi17denied,greedy,157,graph2417,True,False,False,,True,1,0
6248,bpi17denied,greedy,157,graph2416,True,False,False,,True,1,0
6249,bpi17denied,greedy,157,graph2415,True,False,False,,True,1,0
6250,bpi17denied,greedy,157,graph2414,True,False,False,,True,1,0
6251,bpi17denied,greedy,157,graph2413,True,False,False,,True,1,0
6252,bpi17denied,greedy,157,graph2412,True,True,False,True,False,0,1
6253,bpi17denied,greedy,157,graph2411,True,False,False,,True,1,0
6254,bpi17denied,greedy,157,graph2410,True,False,False,,True,1,0
6255,bpi17denied,greedy,157,graph2409,True,False,False,,True,1,0
6256,bpi17denied,greedy,157,graph2408,True,False,False,,True,1,0
6257,bpi17denied,greedy,157,graph2407,True,False,False,,True,1,0
6258,bpi17denied,greedy,157,graph2406,True,False,False,,True,1,1
6259,bpi17denied,greedy,157,graph2405,True,False,False,,True,1,0
6260,bpi17denied,greedy,157,graph2404,True,False,False,,True,1,0
6261,bpi17denied,greedy,157,graph2403,True,False,False,,True,1,0
6262,bpi17denied,greedy,157,graph2402,True,False,False,,True,1,1
6263,bpi17denied,greedy,157,graph2401,True,False,False,,True,1,0
6264,bpi17denied,greedy,157,graph2400,True,False,False,,True,1,0
6265,bpi17denied,greedy,157,graph2399,True,False,False,,True,1,0
6266,bpi17denied,greedy,157,graph2398,True,False,False,,True,1,0
6267,bpi17denied,greedy,157,graph2397,True,False,False,,True,1,0
6268,bpi17denied,greedy,157,graph2396,True,False,False,,True,1,1
6269,bpi17denied,greedy,157,graph2395,True,True,False,True,False,1,1
6270,bpi17denied,greedy,157,graph2394,True,False,False,,True,1,1
6271,bpi17denied,greedy,157,graph2393,True,False,False,,True,1,0
6272,bpi17denied,greedy,157,graph2392,True,False,False,,True,1,0
6273,bpi17denied,greedy,157,graph2391,True,False,False,,True,1,0
6274,bpi17denied,greedy,157,graph2390,True,False,False,,True,1,1
6275,bpi17denied,greedy,157,graph2389,True,False,False,,True,1,0
6276,bpi17denied,greedy,157,graph2388,True,False,False,,True,1,1
6277,bpi17denied,greedy,157,graph2387,True,False,False,,True,1,0
6278,bpi17denied,greedy,157,graph2386,True,False,False,,True,1,0
6279,bpi17denied,greedy,157,graph2385,True,True,False,True,False,1,1
6280,bpi17denied,greedy,157,graph2384,True,False,False,,True,1,0
6281,bpi17denied,greedy,157,graph2383,True,False,False,,True,0,1
6282,bpi17denied,greedy,157,graph2382,True,False,False,,True,0,1
6283,bpi17denied,greedy,157,graph2381,True,False,False,,True,1,0
6284,bpi17denied,greedy,157,graph2380,True,False,False,,True,1,0
6285,bpi17denied,greedy,157,graph2379,True,False,False,,True,1,0
6286,bpi17denied,greedy,157,graph2378,True,False,False,,True,1,0
6287,bpi17denied,greedy,157,graph2377,True,False,False,,True,1,0
6288,bpi17denied,greedy,157,graph2376,True,False,False,,True,1,0
6289,bpi17denied,greedy,157,graph2375,True,False,False,,True,1,0
6290,bpi17denied,greedy,157,graph2374,True,False,False,,True,1,0
6291,bpi17denied,greedy,157,graph2373,True,False,False,,True,0,1
6292,bpi17denied,greedy,157,graph2372,True,True,False,True,False,1,1
6293,bpi17denied,greedy,157,graph2371,True,False,False,,True,1,0
6294,bpi17denied,greedy,157,graph2370,True,False,False,,True,1,0
6295,bpi17denied,greedy,157,graph2369,True,False,False,,True,1,0
6296,bpi17denied,greedy,157,graph2368,True,False,False,,True,1,1
6297,bpi17denied,greedy,157,graph2367,True,False,False,,True,1,0
6298,bpi17denied,greedy,157,graph2366,True,False,False,,True,1,1
6299,bpi17denied,greedy,157,graph2365,True,False,False,,True,1,1
6300,bpi17denied,greedy,157,graph2364,True,False,False,,True,1,0
6301,bpi17denied,greedy,157,graph2363,True,False,False,,True,1,0
6302,bpi17denied,greedy,157,graph2362,True,False,False,,True,0,1
6303,bpi17denied,greedy,157,graph2361,True,False,False,,True,1,0
6304,bpi17denied,greedy,157,graph2360,True,False,False,,True,1,0
6305,bpi17denied,greedy,157,graph2359,True,False,False,,True,1,0
6306,bpi17denied,greedy,157,graph2358,True,False,False,,True,1,0
6307,bpi17denied,greedy,157,graph2357,True,False,False,,True,1,0
6308,bpi17denied,greedy,157,graph2356,True,False,False,,True,1,0
6309,bpi17denied,greedy,157,graph2355,True,False,False,,True,1,0
6310,bpi17denied,greedy,157,graph2354,True,False,False,,True,1,0
6311,bpi17denied,greedy,157,graph2353,True,False,False,,True,1,0
6312,bpi17denied,greedy,157,graph2352,True,False,False,,True,1,0
6313,bpi17denied,greedy,157,graph2351,True,False,False,,True,1,0
6314,bpi17denied,greedy,157,graph2350,True,False,False,,True,1,0
6315,bpi17denied,greedy,157,graph2349,True,False,False,,True,1,0
6316,bpi17denied,greedy,157,graph2348,True,False,False,,True,1,1
6317,bpi17denied,greedy,157,graph2347,True,False,False,,True,1,0
6318,bpi17denied,greedy,157,graph2346,True,False,False,,True,1,0
6319,bpi17denied,greedy,157,graph2345,True,False,False,,True,1,0
6320,bpi17denied,greedy,157,graph2344,True,False,False,,True,1,1
6321,bpi17denied,greedy,157,graph2343,True,False,False,,True,1,0
6322,bpi17denied,greedy,157,graph2342,True,True,False,True,False,0,1
6323,bpi17denied,greedy,157,graph2341,True,False,False,,True,1,0
6324,bpi17denied,greedy,157,graph2340,True,False,False,,True,1,0
6325,bpi17denied,greedy,157,graph2339,True,False,False,,True,1,0
6326,bpi17denied,greedy,157,graph2338,True,False,False,,True,1,0
6327,bpi17denied,greedy,157,graph2337,True,False,False,,True,1,0
6328,bpi17denied,greedy,157,graph2336,True,False,False,,True,1,0
6329,bpi17denied,greedy,157,graph2335,True,False,False,,True,1,0
6330,bpi17denied,greedy,157,graph2334,True,False,False,,True,1,0
6331,bpi17denied,greedy,157,graph2333,True,True,False,True,False,0,1
6332,bpi17denied,greedy,157,graph2332,True,False,False,,True,1,0
6333,bpi17denied,greedy,157,graph2331,True,True,False,True,False,0,1
6334,bpi17denied,greedy,157,graph2330,True,False,False,,True,1,0
6335,bpi17denied,greedy,157,graph2329,True,True,False,True,False,0,1
6336,bpi17denied,greedy,157,graph2328,True,False,False,,True,1,0
6337,bpi17denied,greedy,157,graph2327,True,False,False,,True,1,1
6338,bpi17denied,greedy,157,graph2326,True,False,False,,True,1,0
6339,bpi17denied,greedy,157,graph2325,True,False,False,,True,1,0
6340,bpi17denied,greedy,157,graph2324,True,False,False,,True,1,0
6341,bpi17denied,greedy,157,graph2323,True,False,False,,True,1,0
6342,bpi17denied,greedy,157,graph2322,True,False,False,,True,1,0
6343,bpi17denied,greedy,157,graph2321,True,False,False,,True,1,0
6344,bpi17denied,greedy,157,graph2320,True,True,False,True,False,0,1
6345,bpi17denied,greedy,157,graph2319,True,False,False,,True,1,0
6346,bpi17denied,greedy,157,graph2318,True,False,False,,True,1,0
6347,bpi17denied,greedy,157,graph2317,True,False,False,,True,1,0
6348,bpi17denied,greedy,157,graph2316,True,True,False,True,False,1,1
6349,bpi17denied,greedy,157,graph2315,True,False,False,,True,1,0
6350,bpi17denied,greedy,157,graph2314,True,False,False,,True,1,0
6351,bpi17denied,greedy,157,graph2313,True,False,False,,True,1,0
6352,bpi17denied,greedy,157,graph2312,True,False,False,,True,1,0
6353,bpi17denied,greedy,157,graph2311,True,False,False,,True,1,0
6354,bpi17denied,greedy,157,graph2310,True,False,False,,True,1,0
6355,bpi17denied,greedy,157,graph2309,True,False,False,,True,1,0
6356,bpi17denied,greedy,157,graph2308,True,True,False,True,False,0,1
6357,bpi17denied,greedy,157,graph2307,True,False,False,,True,1,0
6358,bpi17denied,greedy,157,graph2306,True,False,False,,True,1,1
6359,bpi17denied,greedy,157,graph2305,False,True,,True,False,0,1
6360,bpi17denied,greedy,157,graph2304,True,False,False,,True,1,0
6361,bpi17denied,greedy,157,graph2303,True,False,False,,True,1,0
6362,bpi17denied,greedy,157,graph2302,True,False,False,,True,1,0
6363,bpi17denied,greedy,157,graph2301,True,False,False,,True,1,0
6364,bpi17denied,greedy,157,graph2300,True,False,False,,True,1,0
6365,bpi17denied,greedy,157,graph2299,True,False,False,,True,1,0
6366,bpi17denied,greedy,157,graph2298,True,False,False,,True,1,1
6367,bpi17denied,greedy,157,graph2297,True,False,False,,True,1,0
6368,bpi17denied,greedy,157,graph2296,True,True,False,True,False,1,1
6369,bpi17denied,greedy,157,graph2295,True,False,False,,True,0,1
6370,bpi17denied,greedy,157,graph2294,True,False,False,,True,1,0
6371,bpi17denied,greedy,157,graph2293,True,False,False,,True,1,1
6372,bpi17denied,greedy,157,graph2292,True,True,False,True,False,1,1
6373,bpi17denied,greedy,157,graph2291,True,True,False,True,False,1,1
6374,bpi17denied,greedy,157,graph2290,True,False,False,,True,1,0
6375,bpi17denied,greedy,157,graph2289,True,False,False,,True,1,0
6376,bpi17denied,greedy,157,graph2288,True,False,False,,True,1,0
6377,bpi17denied,greedy,157,graph2287,True,False,False,,True,1,0
6378,bpi17denied,greedy,157,graph2286,True,False,False,,True,1,1
6379,bpi17denied,greedy,157,graph2285,True,False,False,,True,1,0
6380,bpi17denied,greedy,157,graph2284,True,False,False,,True,1,0
6381,bpi17denied,greedy,157,graph2283,True,False,False,,True,1,0
6382,bpi17denied,greedy,157,graph2282,True,False,False,,True,1,0
6383,bpi17denied,greedy,157,graph2281,True,False,False,,True,1,0
6384,bpi17denied,greedy,157,graph2280,True,False,False,,True,1,0
6385,bpi17denied,greedy,157,graph2279,True,False,False,,True,1,0
6386,bpi17denied,greedy,157,graph2278,True,False,False,,True,1,0
6387,bpi17denied,greedy,157,graph2277,True,False,False,,True,1,1
6388,bpi17denied,greedy,157,graph2276,True,False,False,,True,1,0
6389,bpi17denied,greedy,157,graph2275,True,True,False,True,False,1,1
6390,bpi17denied,greedy,157,graph2274,True,False,False,,True,1,1
6391,bpi17denied,greedy,157,graph2273,True,False,False,,True,1,0
6392,bpi17denied,greedy,157,graph2272,True,False,False,,True,1,0
6393,bpi17denied,greedy,157,graph2271,True,False,False,,True,1,1
6394,bpi17denied,greedy,157,graph2270,True,False,False,,True,1,0
6395,bpi17denied,greedy,157,graph2269,True,False,False,,True,1,0
6396,bpi17denied,greedy,157,graph2268,True,False,False,,True,1,0
6397,bpi17denied,greedy,157,graph2267,True,False,False,,True,1,0
6398,bpi17denied,greedy,157,graph2266,True,False,False,,True,1,0
6399,bpi17denied,greedy,157,graph2265,True,False,False,,True,1,0
6400,bpi17denied,greedy,157,graph2264,True,False,False,,True,1,0
6401,bpi17denied,greedy,157,graph2263,True,False,False,,True,1,0
6402,bpi17denied,greedy,157,graph2262,True,False,False,,True,1,0
6403,bpi17denied,greedy,157,graph2261,True,False,False,,True,1,0
6404,bpi17denied,greedy,157,graph2260,True,False,False,,True,1,0
6405,bpi17denied,greedy,157,graph2259,True,False,False,,True,1,0
6406,bpi17denied,greedy,157,graph2258,True,False,False,,True,1,0
6407,bpi17denied,greedy,157,graph2257,True,False,False,,True,1,0
6408,bpi17denied,greedy,157,graph2256,True,False,False,,True,1,1
6409,bpi17denied,greedy,157,graph2255,True,False,False,,True,1,0
6410,bpi17denied,greedy,157,graph2254,True,False,False,,True,1,0
6411,bpi17denied,greedy,157,graph2253,True,False,False,,True,1,0
6412,bpi17denied,greedy,157,graph2252,True,False,False,,True,1,0
6413,bpi17denied,greedy,157,graph2251,True,False,False,,True,1,0
6414,bpi17denied,greedy,157,graph2250,True,False,False,,True,1,0
6415,bpi17denied,greedy,157,graph2249,True,False,False,,True,1,1
6416,bpi17denied,greedy,157,graph2248,True,False,False,,True,0,1
6417,bpi17denied,greedy,157,graph2247,True,False,False,,True,1,0
6418,bpi17denied,greedy,157,graph2246,True,False,False,,True,1,0
6419,bpi17denied,greedy,157,graph2245,True,False,False,,True,1,0
6420,bpi17denied,greedy,157,graph2244,True,False,False,,True,1,0
6421,bpi17denied,greedy,157,graph2243,True,False,False,,True,1,0
6422,bpi17denied,greedy,157,graph2242,True,False,False,,True,1,0
6423,bpi17denied,greedy,157,graph2241,False,True,,True,False,0,1
6424,bpi17denied,greedy,157,graph2240,True,False,False,,True,1,0
6425,bpi17denied,greedy,157,graph2239,True,False,False,,True,1,0
6426,bpi17denied,greedy,157,graph2238,True,True,False,True,False,0,1
6427,bpi17denied,greedy,157,graph2237,True,True,False,True,False,0,1
6428,bpi17denied,greedy,157,graph2236,True,True,False,True,False,0,1
6429,bpi17denied,greedy,157,graph2235,True,True,False,True,False,0,1
6430,bpi17denied,greedy,157,graph2234,True,False,False,,True,1,0
6431,bpi17denied,greedy,157,graph2233,True,False,False,,True,1,0
6432,bpi17denied,greedy,157,graph2232,True,False,False,,True,1,1
6433,bpi17denied,greedy,157,graph2231,True,False,False,,True,1,1
6434,bpi17denied,greedy,157,graph2230,True,False,False,,True,1,0
6435,bpi17denied,greedy,157,graph2229,True,False,False,,True,1,0
6436,bpi17denied,greedy,157,graph2228,True,False,False,,True,1,0
6437,bpi17denied,greedy,157,graph2227,True,False,False,,True,1,0
6438,bpi17denied,greedy,157,graph2226,True,False,False,,True,0,1
6439,bpi17denied,greedy,157,graph2225,True,False,False,,True,1,0
6440,bpi17denied,greedy,157,graph2224,True,False,False,,True,1,0
6441,bpi17denied,greedy,157,graph2223,True,False,False,,True,1,0
6442,bpi17denied,greedy,157,graph2222,True,False,False,,True,1,0
6443,bpi17denied,greedy,157,graph2221,True,True,False,True,False,1,1
6444,bpi17denied,greedy,157,graph2220,True,True,False,True,False,1,1
6445,bpi17denied,greedy,157,graph2219,False,True,,True,False,0,1
6446,bpi17denied,greedy,157,graph2218,True,False,False,,True,1,1
6447,bpi17denied,greedy,157,graph2217,True,False,False,,True,0,1
6448,bpi17denied,greedy,157,graph2216,True,False,False,,True,1,0
6449,bpi17denied,greedy,157,graph2215,True,False,False,,True,1,0
6450,bpi17denied,greedy,157,graph2214,True,False,False,,True,1,0
6451,bpi17denied,greedy,157,graph2213,True,True,False,True,False,1,1
6452,bpi17denied,greedy,157,graph2212,True,False,False,,True,1,0
6453,bpi17denied,greedy,157,graph2211,True,False,False,,True,1,0
6454,bpi17denied,greedy,157,graph2210,True,True,False,True,False,0,1
